tonality,vector_means
9.0,-532.293701171875
9.0,-473.2034912109375
9.0,-1674.5106201171875
9.0,-547.4073486328125
4.0,-683.160400390625
9.0,-822.831298828125
10.0,-684.3869018554688
10.0,-57.007301330566406
10.0,-353.4222412109375
10.0,-77.24563598632812
1.0,-556.881103515625
6.0,-217.0526428222656
7.0,-115.16753387451172
10.0,-33.00772476196289
9.0,-65.5999755859375
8.0,-44.39774703979492
9.0,-27.07044219970703
4.0,-81.74795532226562
2.0,-19.380285263061523
10.0,-578.1256713867188
8.0,-144.42340087890625
9.0,-287.7696228027344
8.0,-220.70675659179688
10.0,-204.2660369873047
10.0,-596.2172241210938
6.0,-605.4319458007812
8.0,-1067.9139404296877
7.0,-266.0445556640625
9.0,-487.22369384765625
9.0,-519.5398559570311
10.0,-123.37342071533205
10.0,-266.72116088867193
10.0,-109.91959381103516
1.0,-71.7082290649414
10.0,-500.4073181152344
7.0,-734.45361328125
3.0,-611.0921020507812
8.0,-412.8360290527344
10.0,-62.865089416503906
10.0,-116.72216033935548
10.0,-179.10696411132812
10.0,-150.42347717285156
9.0,-61.3223876953125
10.0,-17.944406509399414
10.0,-112.57544708251952
10.0,-1554.1968994140625
10.0,-153.8230438232422
8.0,-181.1385040283203
8.0,-112.64199829101562
9.0,-13.042126655578613
5.0,-1450.2664794921875
10.0,-111.69841766357422
9.0,-1953.949462890625
9.0,-102.6145477294922
8.0,-238.9322052001953
10.0,-579.2250366210938
9.0,-257.14132690429693
10.0,-602.047607421875
8.0,-4236.03759765625
4.0,-104.02276611328124
9.0,-26.339540481567386
8.0,-116.10010528564452
9.0,-29.50537872314453
7.0,-237.6885986328125
8.0,-747.8756713867188
9.0,-773.9512939453125
10.0,-159.28553771972656
10.0,-179.75668334960938
8.0,-184.11199951171875
10.0,-639.213134765625
9.0,-37.25963973999024
3.0,-81.87675476074219
3.0,-267.34616088867193
8.0,-101.93013763427734
10.0,-1198.8106689453125
10.0,-627.4950561523438
5.0,-171.3685302734375
7.0,-278.87136840820307
8.0,-313.9132995605469
8.0,-73.14965057373047
10.0,-110.3040008544922
4.0,-328.7378234863281
8.0,-62.77336883544922
9.0,-15.120573043823242
7.0,-225.5850067138672
10.0,-1360.132080078125
10.0,-1297.038818359375
9.0,-952.13427734375
10.0,-506.9366149902344
9.0,-466.56243896484375
9.0,-187.2336578369141
8.0,-115.2772445678711
10.0,-131.65827941894528
10.0,-282.26605224609375
10.0,-1537.30029296875
8.0,-440.0879211425781
9.0,-555.7225341796875
6.0,-447.35247802734375
10.0,-225.32122802734372
9.0,-476.927978515625
7.0,-264.61669921875
4.0,-472.3426208496094
9.0,-418.4029235839844
9.0,-427.4537963867188
9.0,-741.406494140625
8.0,-516.2191162109375
7.0,-88.2280044555664
8.0,-411.976806640625
5.0,-257.90985107421875
10.0,-784.3257446289062
5.0,-671.1974487304688
6.0,-557.4747924804689
7.0,-106.90740966796876
9.0,-154.85157775878906
8.0,-424.3666076660156
7.0,-186.5824279785156
6.0,-162.63877868652344
7.0,-229.5293273925781
9.0,-340.5794677734375
9.0,-220.58041381835938
7.0,-173.79498291015625
7.0,-254.04356384277344
10.0,-977.8799438476562
3.0,-166.1185760498047
9.0,-14.142431259155273
5.0,-99.5350341796875
8.0,-117.07057189941406
8.0,-257.4998779296875
10.0,-62.18065643310547
10.0,-45.574562072753906
10.0,-72.57022094726562
10.0,-180.47499084472656
6.0,-177.06729125976562
10.0,-24.914203643798828
5.0,-916.80712890625
9.0,-1256.655029296875
10.0,-817.6932373046875
10.0,-558.3757934570311
7.0,-404.88275146484375
7.0,-592.2555541992188
9.0,-263.52020263671875
6.0,-630.484619140625
8.0,-810.3343505859375
10.0,-907.496826171875
10.0,-1124.7359619140623
8.0,-354.43798828125
5.0,-220.56825256347656
10.0,-311.1496276855469
3.0,-289.3055419921875
8.0,-261.06637573242193
5.0,-334.6147155761719
7.0,-146.87509155273438
8.0,-79.94834899902344
8.0,-123.76750946044922
5.0,-491.0725402832031
7.0,-27.61801338195801
9.0,-257.95486450195307
6.0,-387.367431640625
8.0,-202.72760009765625
8.0,-417.7259826660156
9.0,-148.07818603515625
1.0,-114.80116271972656
10.0,-728.3216552734375
7.0,-1439.1767578125
5.0,-1286.0523681640625
9.0,-553.4075927734375
10.0,-108.93206024169922
8.0,-53.24592590332031
9.0,-97.24468994140624
8.0,-69.57646179199219
3.0,-118.51918029785156
10.0,-273.09408569335943
10.0,-178.38726806640625
10.0,-166.97642517089844
6.0,-439.8709716796875
3.0,-423.46759033203125
3.0,-521.710205078125
5.0,-331.50579833984375
9.0,-654.9259033203125
8.0,-274.12234497070307
7.0,-66.98105621337889
8.0,-523.82421875
7.0,-99.33587646484376
8.0,-157.03012084960938
9.0,-464.2511291503906
7.0,-633.031494140625
10.0,-227.8441925048828
8.0,-1331.36376953125
10.0,-394.2129821777344
10.0,-183.24742126464844
10.0,-297.7548828125
7.0,-559.3522338867189
8.0,-353.6922912597656
8.0,-686.618896484375
6.0,-20.102975845336914
3.0,-1597.23974609375
9.0,-289.46820068359375
10.0,-896.27099609375
7.0,-481.9095458984375
8.0,-542.7550048828125
10.0,-178.04531860351562
7.0,-327.63897705078125
9.0,-86.54010772705078
8.0,-137.07926940917972
8.0,-378.6300048828125
10.0,-117.26212310791016
9.0,-15.840985298156738
10.0,-248.9775695800781
9.0,-70.60856628417969
9.0,-127.67393493652344
8.0,-343.9263916015625
8.0,-3041.57666015625
3.0,-356.0890808105469
9.0,-533.9675903320311
9.0,-314.5965881347656
9.0,-185.10610961914062
8.0,-231.30458068847656
9.0,-150.5936737060547
5.0,-208.01046752929688
9.0,-379.5273742675781
8.0,-531.3755493164061
4.0,-127.85887908935548
10.0,-283.0455627441406
8.0,-276.64913940429693
9.0,-44.83403015136719
8.0,-283.30828857421875
9.0,-324.5299072265625
8.0,-179.86451721191406
8.0,-131.07893371582028
7.0,-201.1669006347656
8.0,-267.4974975585937
9.0,-449.4273071289063
10.0,-365.9813232421875
8.0,-471.8756713867188
9.0,-953.90673828125
5.0,-222.26608276367188
7.0,-136.73092651367188
8.0,-898.77001953125
6.0,-221.1318206787109
8.0,-264.08743286132807
9.0,-211.8435211181641
10.0,-241.70550537109372
9.0,-1070.0360107421877
9.0,-328.53460693359375
7.0,-32.141372680664055
8.0,-288.4300537109375
9.0,-192.1862335205078
8.0,-143.72300720214844
9.0,-127.67341613769531
9.0,-110.0928726196289
6.0,-69.91242980957031
5.0,-296.7164001464844
10.0,-194.71774291992188
9.0,-163.2152557373047
9.0,-347.1820373535156
10.0,-51.54441452026367
9.0,-64.24248504638672
2.0,-220.90673828125
10.0,-21.532241821289066
10.0,-163.2351837158203
9.0,-503.4763488769531
10.0,-90.15968322753906
9.0,-134.04414367675778
9.0,-576.6336059570312
9.0,-1052.961181640625
3.0,-638.643798828125
8.0,-551.6387939453125
4.0,-87.57843017578125
8.0,-453.3570556640625
9.0,-452.14556884765625
9.0,-386.44329833984375
8.0,-59.94209671020508
8.0,-219.97950744628903
7.0,-356.6731872558594
8.0,-103.23912811279295
10.0,-1109.3887939453123
7.0,-566.39306640625
7.0,-200.9507293701172
6.0,-169.12232971191406
7.0,-1047.6597900390623
8.0,-98.59391784667969
9.0,-824.03759765625
8.0,-512.055419921875
4.0,-367.3468933105469
9.0,-76.35811614990234
7.0,-117.9378433227539
9.0,-534.1763305664061
9.0,-251.828369140625
6.0,-196.0952911376953
10.0,-254.6478271484375
10.0,-426.9052429199219
9.0,-576.3533325195312
9.0,-316.1060791015625
4.0,-788.9467163085938
9.0,-413.6027526855469
9.0,-448.6071166992188
9.0,-324.71380615234375
9.0,-373.0786743164063
8.0,-313.1548156738281
9.0,-55.47937774658203
10.0,-122.56389617919922
5.0,-85.06484985351562
9.0,-127.02200317382812
10.0,-747.8513793945312
8.0,-485.7537841796875
8.0,-192.5069274902344
8.0,-374.12725830078125
9.0,-192.99127197265625
6.0,-64.67489624023439
10.0,-58.72619247436523
2.0,-635.9821166992188
9.0,-95.83025360107422
9.0,-132.43600463867188
10.0,-532.5694580078125
9.0,-1691.07373046875
8.0,-226.6191711425781
9.0,-131.5675048828125
8.0,-68.13969421386719
9.0,-675.0582885742188
5.0,-73.56159210205078
10.0,-364.9755554199219
9.0,-221.25376892089844
10.0,-278.36636352539057
10.0,-413.2433471679688
10.0,-123.48296356201172
9.0,-161.17884826660156
10.0,-207.0497894287109
10.0,-150.19041442871094
10.0,-244.4600982666016
10.0,-109.19718933105469
9.0,-194.7005157470703
8.0,-811.1197509765625
8.0,-136.28605651855472
8.0,-960.24951171875
10.0,-147.53765869140625
5.0,-775.2362670898438
9.0,-504.11456298828125
8.0,-156.71890258789062
8.0,-196.90853881835938
9.0,-164.24017333984375
8.0,-73.42501831054688
7.0,-295.7276916503906
8.0,-145.4825897216797
7.0,-96.2871322631836
9.0,-179.0598602294922
8.0,-286.5273132324219
4.0,-57.05375289916992
10.0,-109.43133544921876
6.0,-115.13397979736328
8.0,-276.38751220703125
9.0,-25.68346977233887
8.0,-135.18876647949222
8.0,-77.63668823242188
8.0,-133.04692077636722
4.0,-304.05914306640625
4.0,-49.64380645751953
9.0,-154.68479919433594
8.0,-112.86931610107422
7.0,-279.50674438476557
10.0,-248.0730743408203
10.0,-246.4819793701172
10.0,-64.01666259765625
10.0,-283.2424011230469
8.0,-231.97677612304688
8.0,-179.3837890625
9.0,-289.326416015625
9.0,-663.879638671875
9.0,-260.78814697265625
9.0,-378.5138244628906
9.0,-282.0973815917969
8.0,-238.21226501464844
7.0,-171.38552856445312
7.0,-121.43595123291016
6.0,-115.4607162475586
10.0,-217.09060668945312
4.0,-157.54441833496094
4.0,-408.9320068359375
9.0,-295.1800842285156
10.0,-230.55360412597656
10.0,-204.6591644287109
10.0,-53.29023742675781
8.0,-334.73681640625
9.0,-214.94384765625
10.0,-354.19219970703125
7.0,-172.322998046875
10.0,-228.5243225097656
9.0,-36.80182266235352
10.0,-314.5680236816406
9.0,-233.11778259277344
10.0,-360.25811767578125
9.0,-73.22193908691406
7.0,-106.22425842285156
4.0,-117.75434112548828
8.0,-141.79544067382812
10.0,-74.40253448486328
10.0,-298.28997802734375
10.0,-228.20298767089844
7.0,-163.5917205810547
9.0,-117.95335388183594
9.0,-49.071533203125
10.0,-130.95364379882812
6.0,-227.7563934326172
10.0,-168.3341522216797
4.0,-8.809737205505371
5.0,-73.64954376220703
10.0,-136.38217163085938
9.0,-200.8626708984375
9.0,-276.5463256835937
4.0,-650.090087890625
2.0,-369.3644714355469
8.0,-113.49468231201172
10.0,-567.2266845703125
8.0,-464.95196533203125
9.0,-644.6636962890625
7.0,-223.2314453125
9.0,-71.33776092529297
9.0,-196.1757659912109
9.0,-336.15869140625
10.0,-93.50608825683594
10.0,-302.8023376464844
10.0,-499.91839599609375
10.0,-660.424072265625
9.0,-125.70118713378906
10.0,-801.8156127929688
10.0,-207.1278381347656
10.0,-98.62092590332031
10.0,-104.31024932861328
10.0,-3812.315673828125
5.0,-326.8424987792969
8.0,-476.7466735839844
6.0,-565.8156127929688
5.0,-829.2719116210938
7.0,-756.8963012695312
6.0,-529.2705688476561
8.0,-292.6689147949219
10.0,-314.38677978515625
5.0,-515.7191162109375
9.0,-59.82141876220703
9.0,-268.90072631835943
9.0,-83.67664337158203
9.0,-285.303466796875
10.0,-194.60791015625
9.0,-95.1725845336914
10.0,-548.499267578125
9.0,-280.59420776367193
9.0,-351.67987060546875
9.0,-58.74370193481445
10.0,-333.7288818359375
7.0,-686.1647338867188
4.0,-710.7693481445312
9.0,-359.33404541015625
6.0,-544.7725219726561
10.0,-77.83073425292969
10.0,-26.442859649658203
9.0,-251.5675506591797
9.0,-470.7503967285156
9.0,-98.40960693359376
8.0,-125.4104232788086
4.0,-1961.2750244140625
7.0,-444.0689697265625
8.0,-406.82861328125
8.0,-469.1820373535156
10.0,-90.41172790527344
9.0,-392.994140625
9.0,-74.47016143798828
6.0,-138.90084838867188
9.0,-76.29407501220703
9.0,-165.69044494628906
7.0,-396.33782958984375
5.0,-224.9319000244141
9.0,-169.08456420898438
3.0,-310.11590576171875
9.0,-331.1323547363281
8.0,-302.38262939453125
10.0,-168.35765075683594
10.0,-138.90057373046878
10.0,-106.54524993896484
10.0,-85.18878173828125
9.0,-393.3164978027344
4.0,-127.2296142578125
9.0,-459.2881164550781
10.0,-1899.667724609375
9.0,-302.967041015625
5.0,-566.770263671875
9.0,-250.0626220703125
3.0,-4262.04345703125
9.0,-40.80252456665039
9.0,-168.64224243164062
9.0,-883.6004028320312
5.0,-155.2779541015625
10.0,-61.75741577148438
7.0,-175.8884735107422
9.0,-53.59711837768555
8.0,-636.1328735351562
8.0,-463.3786010742188
7.0,-409.042236328125
5.0,-290.27093505859375
7.0,-293.8131103515625
8.0,-319.34197998046875
8.0,-187.7123260498047
8.0,-374.44268798828125
8.0,-203.27633666992188
9.0,-497.7280578613281
8.0,-372.7813720703125
7.0,-425.2512512207031
6.0,-851.5201416015625
9.0,-441.744140625
7.0,-362.7953796386719
9.0,-574.5979614257812
9.0,-377.4102478027344
8.0,-785.835693359375
8.0,-369.1385192871094
6.0,-204.35955810546875
9.0,-587.3602294921875
9.0,-48.4207649230957
9.0,-781.237548828125
8.0,-123.46459197998048
7.0,-109.51422119140624
9.0,-166.98634338378906
9.0,-593.0316162109375
9.0,-513.325927734375
3.0,-129.38992309570312
10.0,-328.6115417480469
9.0,-439.7664489746094
8.0,-1278.5006103515625
9.0,-255.12322998046875
9.0,-721.1640014648438
5.0,-468.0022888183594
10.0,-87.6632308959961
1.0,-578.8676147460938
10.0,-963.488037109375
9.0,-238.4478454589844
9.0,-287.91290283203125
8.0,-316.3711242675781
9.0,-458.3683166503906
5.0,-797.039794921875
3.0,-1042.4163818359377
8.0,-455.66900634765625
7.0,-1260.383056640625
8.0,-351.3393859863281
10.0,-156.8492431640625
7.0,-199.27281188964844
9.0,-414.65618896484375
8.0,-237.79116821289062
10.0,-62.90909957885742
9.0,-296.8451232910156
2.0,-418.5210266113281
8.0,-42.35232162475586
5.0,-260.38912963867193
8.0,-46.56767272949219
5.0,-573.8278198242188
1.0,-137.542236328125
3.0,-285.140625
8.0,-179.0398406982422
10.0,-458.6775817871094
9.0,-601.1340942382812
9.0,-854.5515747070312
8.0,-570.7374267578125
3.0,-333.7362976074219
5.0,-144.3614044189453
9.0,-668.538330078125
9.0,-183.79718017578125
9.0,-103.54743194580078
10.0,-240.7651824951172
10.0,-336.3768005371094
8.0,-102.4304656982422
9.0,-211.1448211669922
7.0,-216.07110595703125
7.0,-68.74235534667969
8.0,-177.92601013183594
7.0,-89.08678436279297
9.0,-155.6400146484375
5.0,-285.3668212890625
8.0,-52.549034118652344
9.0,-1139.899658203125
9.0,-187.6767425537109
8.0,-440.2182922363281
9.0,-280.5902709960937
9.0,-42.85086441040039
9.0,-214.20394897460938
6.0,-1170.0660400390625
10.0,-152.60716247558594
10.0,-274.729248046875
10.0,-227.89767456054688
10.0,-123.38693237304688
9.0,-52.46171951293945
9.0,-148.10894775390625
9.0,-24.82257461547852
7.0,-60.12452697753906
8.0,-32.81303024291992
9.0,-128.79562377929688
5.0,-77.34898376464844
1.0,-35.57333755493164
9.0,-299.6849365234375
9.0,-158.9903564453125
9.0,-215.81788635253903
8.0,-19.16820335388184
8.0,-201.0527191162109
9.0,-416.8136901855469
9.0,-256.47048950195307
9.0,-197.45574951171875
9.0,-262.41314697265625
9.0,-260.22018432617193
9.0,-248.9074249267578
6.0,-930.3314208984376
8.0,-1506.8670654296875
8.0,-462.0903930664063
3.0,-685.2573852539062
2.0,-20.8842887878418
8.0,-171.3634033203125
10.0,-525.7778930664061
9.0,-563.0274658203125
9.0,-2407.398681640625
8.0,-551.51318359375
4.0,-181.2698974609375
4.0,-478.5159912109375
8.0,-1058.3907470703123
10.0,-130.97891235351562
3.0,-358.3024597167969
4.0,-62.9299201965332
10.0,-245.1612548828125
10.0,-146.75851440429688
9.0,-680.2254638671875
9.0,-64.97706604003906
9.0,-225.91824340820312
7.0,-293.5013427734375
4.0,-730.4641723632812
10.0,-604.4891357421875
10.0,-1345.9957275390625
10.0,-352.5079650878906
10.0,-539.8546142578125
5.0,-119.4018783569336
10.0,-176.11770629882812
9.0,-223.3478240966797
5.0,-275.28799438476557
9.0,-24.931419372558594
10.0,-358.3327941894531
6.0,-297.7027282714844
5.0,-8.047269821166992
8.0,-273.08517456054693
10.0,-477.3932800292969
8.0,-194.43516540527344
6.0,-163.87269592285156
10.0,-310.6000061035156
10.0,-195.6631622314453
10.0,-692.8665161132812
10.0,-213.91612243652344
10.0,-115.2255401611328
10.0,-194.96131896972656
10.0,-192.3819732666016
10.0,-173.9850311279297
10.0,-266.20663452148443
8.0,-114.9858627319336
10.0,-265.23858642578125
9.0,-39.8288688659668
7.0,-97.75328063964844
10.0,-42.30004501342773
10.0,-158.27366638183594
10.0,-33.88269805908203
10.0,-30.775453567504886
9.0,-477.7850341796875
9.0,-35.04856109619141
10.0,-785.7667236328125
4.0,-790.1005249023438
10.0,-61.67304229736328
9.0,-685.0743408203125
9.0,-534.3714599609375
8.0,-235.9414520263672
8.0,-281.8401184082031
10.0,-356.2819519042969
10.0,-178.40768432617188
10.0,-168.58201599121094
7.0,-109.93174743652344
10.0,-133.25413513183594
7.0,-610.897216796875
5.0,-79.07078552246094
10.0,-336.067138671875
10.0,-669.8283081054688
9.0,-44.94105911254883
10.0,-151.57762145996094
9.0,-539.6007690429689
9.0,-577.0244750976562
8.0,-318.5345764160156
10.0,-56.31789016723633
6.0,-219.7213134765625
7.0,-59.7074089050293
7.0,-69.92579650878906
10.0,-235.9390106201172
4.0,-140.83343505859375
9.0,-106.98136901855469
9.0,-252.90463256835938
7.0,-125.2353286743164
8.0,-358.3715515136719
1.0,-192.1549224853516
10.0,-259.9185791015625
9.0,-150.8065643310547
9.0,-25.55002784729004
9.0,-284.69244384765625
7.0,-255.88162231445312
9.0,-127.34728240966795
8.0,-178.78981018066406
10.0,-67.49452209472656
9.0,-60.96824264526367
9.0,-302.03289794921875
9.0,-56.90940856933594
7.0,-891.5172729492188
8.0,-419.228515625
8.0,-219.97950744628903
10.0,-380.8893432617188
10.0,-136.66046142578122
10.0,-1015.9165649414062
8.0,-770.3787841796875
8.0,-112.28678131103516
9.0,-615.1504516601562
1.0,-840.7966918945312
8.0,-588.6807250976562
9.0,-48.19463348388672
5.0,-941.6707153320312
6.0,-265.94943237304693
5.0,-464.0346374511719
5.0,-1078.7080078125
9.0,-672.2464599609375
9.0,-397.9332580566406
10.0,-733.9932861328125
9.0,-491.382080078125
1.0,-153.7718048095703
10.0,-120.5163345336914
1.0,-131.66230773925778
3.0,-90.81458282470705
9.0,-85.93030548095703
5.0,-113.30551147460938
9.0,-226.63980102539062
10.0,-100.75165557861328
4.0,-69.83879852294922
6.0,-171.0760955810547
8.0,-314.15484619140625
5.0,-335.2013854980469
6.0,-388.2631530761719
7.0,-116.28558349609376
7.0,-255.943115234375
10.0,-151.59774780273438
7.0,-101.46016693115234
8.0,-157.00389099121094
8.0,-464.4992980957031
10.0,-229.7428436279297
8.0,-654.1777954101562
9.0,-294.0773010253906
7.0,-201.635986328125
10.0,-167.5186309814453
10.0,-302.8664245605469
10.0,-1150.7596435546875
9.0,-736.7969970703125
7.0,-233.25604248046875
5.0,-364.3066101074219
7.0,-154.34341430664062
9.0,-165.15731811523438
8.0,-277.7939453125
9.0,-656.18408203125
10.0,-435.6999816894531
8.0,-584.8988647460938
10.0,-85.00410461425781
10.0,-221.8594970703125
10.0,-83.6329116821289
10.0,-738.1205444335938
9.0,-14.132540702819824
10.0,-360.50201416015625
10.0,-294.70379638671875
7.0,-90.85867309570312
10.0,-275.74655151367193
10.0,-1891.284912109375
10.0,-322.064453125
5.0,-813.4600830078125
10.0,-248.4888610839844
9.0,-78.28608703613281
10.0,-127.37712097167969
9.0,-703.2628173828125
8.0,-827.2047119140625
7.0,-586.3758544921875
9.0,-700.5928344726562
10.0,-621.7437744140625
9.0,-1347.4676513671875
10.0,-720.60888671875
9.0,-559.2154541015625
9.0,-333.5668029785156
8.0,-263.61685180664057
10.0,-84.79407501220703
8.0,-255.55067443847656
9.0,-288.029541015625
10.0,-98.74237823486328
10.0,-240.86572265625
10.0,-301.1761474609375
9.0,-1023.4514770507812
10.0,-232.26339721679688
10.0,-334.37237548828125
8.0,-322.0270080566406
1.0,-227.7392883300781
9.0,-121.3534164428711
8.0,-24.483755111694336
5.0,-256.06304931640625
8.0,-278.9781494140625
8.0,-361.16339111328125
9.0,-107.65665435791016
1.0,-235.1007232666016
10.0,-874.3175659179688
10.0,-346.8542785644531
10.0,-134.91651916503906
9.0,-550.8247680664061
9.0,-381.7080383300781
10.0,-112.37223815917969
9.0,-214.9438934326172
8.0,-303.9866027832031
10.0,-331.4513244628906
8.0,-694.5945434570312
4.0,-398.9276428222656
4.0,-761.6326904296875
10.0,-286.4729309082031
8.0,-350.48291015625
10.0,-312.7672424316406
10.0,-198.1512451171875
10.0,-137.19062805175778
8.0,-121.2863540649414
10.0,-147.48866271972656
8.0,-189.0901641845703
9.0,-192.46337890625
10.0,-93.38550567626952
10.0,-55.62540817260742
9.0,-276.98422241210943
9.0,-126.51896667480469
6.0,-202.3045196533203
9.0,-239.48785400390625
9.0,-379.2955932617188
8.0,-274.5489501953125
10.0,-232.2501678466797
6.0,-1107.41015625
4.0,-567.4049682617188
5.0,-938.8272705078124
8.0,-653.54052734375
9.0,-210.4433441162109
10.0,-245.98419189453125
6.0,-614.4871826171875
6.0,-641.6219482421875
6.0,-457.4854736328125
8.0,-144.5203094482422
5.0,-85.033203125
